label,english,german_hand_translated,german_google_translate,imageability,unexpectedness_avg_glove,unexpectedness_min_glove,unexpectedness_avg_word2vec,unexpectedness_min_word2vec,polarity_senti_ws,polarity_text_blob,subjectivity_text_blob,vader_positive,vader_neutral,vader_negative,vader_compound
0,I assume bail is moot?,"Ich gehe davon aus, dass die Kaution hinfällig ist?","Ich nehme an, Kaution ist streitend?",0.7301666666666667,0.1948775228108567,0.0572949756042159,0.30631008149612865,0.018933767249451783,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,He's not asleep - he's just pretending.,"Er schläft nicht, er tut nur so als ob","Er schläft nicht - er tut nur so, als würde er so tun.",1.9768461538461537,0.5146908911602892,0.1319065728716885,0.3832129141880602,0.2000080887344796,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,You can't foist your ideas on me.,Ich lasse mir deine Ideen nicht aufzwingen,Sie können Ihre Ideen auf mich nicht aufschieben.,0.9615,0.47316946550759276,0.26006807393600584,0.25007671318495045,0.06060908659230052,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,You have your sweater on inside out.,Du hast deinen Pullover verkehrt herum an,Sie haben Ihren Pullover auf innen nach außen.,3.2205,0.36429875841475445,0.04294134298724673,0.25915999269244755,0.1298833700511627,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,Foxhunting is an abomination.,Die Fuchsjagd ist eine Abscheulichkeit,Foxhunting ist ein Gräuel.,1.2535,0.6253389822931081,0.6253389822931081,0.3930647426818985,0.3930647426818985,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,There was Greek blood in his veins.,Er hatte griechisches Blut in seinen Adern,Da war griechisches Blut in seinen Adern.,2.029857142857143,0.30956015897100747,0.054365243084744934,0.16376371443205293,-0.017905112619468103,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,Where else am I gonna go?,Wo sollte ich den sonst hingehen?,Wohin werde ich sonst gehen?,0.805,0.47390364506515864,0.3185671282147315,0.42586872351238236,0.3654496959343292,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,They've eaten a whole pot of jam!,Sie haben einen ganzen Topf Marmelade gegessen!,Sie haben einen ganzen Topf Marmelade gegessen!,3.177571428571429,0.2917671791328671,0.05939547818157835,0.2967977173846752,0.1260711271630374,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,Make a retro film with your images!,Mach einen Retrofilm mit deinen Bildern!,Machen Sie einen Retro -Film mit Ihren Bildern!,1.6721249999999999,0.4020898953179634,0.06325136565240687,0.25478363996787934,0.1260711271630374,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,You will banish these ghastly thoughts.,Du wirst diese grässlichen Gedanken verbannen,Sie werden diese schrecklichen Gedanken verbannen.,0.5315,0.42606511909769895,0.1421115048340914,0.3568516507020952,0.16980745500342376,-0.004033333333333333,-1.0,0.0,0.0,0.4,0.6,-0.7184
0,Does your dog bite?,Beißt dein Hund?,Bittet dein Hund?,0.0,0.34142313533192287,0.34142313533192287,0.529979368397403,0.529979368397403,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,Don't fritter away your precious time.,Verdrödel deine kostbare Zeit nicht,Verrissen Sie Ihre kostbare Zeit nicht.,2.3008333333333333,0.257223571627942,-0.007529647622454897,0.3459416166464844,0.14344894058877639,0.012950000000000001,1.0,0.0,0.351,0.649,0.0,0.4019
0,It was his back playing him up.,Sein Rücken hat ihm Probleme verursacht,"Es war sein Rücken, ihn aufzuspielen.",1.1663333333333334,0.608864001031286,0.4943798830051486,0.28777203679669333,0.17682092493962037,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,Is this another of your daft ideas?,Ist das wieder eine deiner doofen Ideen?,Ist dies ein weiterer Ihrer dummen Ideen?,1.131857142857143,0.3827223012224063,-0.005905437438251138,0.27154465395096944,-0.05614591282735501,-0.0843,-1.0,0.0,0.0,0.645,0.355,-0.5106
0,Your cousins are akin to you.,Deine Cousins sind mit dir verwandt.,Ihre Cousins ​​sind Ihnen vergleichbar.,0.0,0.36707670433851847,0.20163139599666494,0.3779129713632748,0.3137296405173464,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,Don't be so heartless!,Sei nicht so herzlos!,Sei nicht so herzlos!,1.0055,0.6998738610694748,0.6551117143814412,0.4477685378036308,0.42461491247823274,0.0,-1.0,0.0,0.545,0.455,0.0,0.5571
0,Pretty mouldy pay increase this year.,Die diesjährige Lohnerhöhung ist ziemlich schäbig,Ziemlich schimmelige Gehaltserhöhung in diesem Jahr.,2.0413333333333337,0.1954060303173319,-0.06984291101523012,0.20802691321922756,0.1365330991184916,-0.050666666666666665,0.0,0.0,0.0,0.675,0.325,-0.3415
0,Let's rediscover life in the slow lane.,Lasst uns das einfache Leben wiederentdecken,Lassen Sie uns das Leben in der langsamen Spur wieder entdecken.,2.8311818181818187,0.39556983095598997,0.030942095007678905,0.23022213181526213,0.037683855159049345,-0.001518181818181818,-0.7,0.0,0.0,0.82,0.18,-0.296
0,He was faithful to me in weal and woe.,Er war mir treu in guten wie in schlechten Zeiten,Er war mir in Weal und Weh treu.,2.33475,0.24191263922390002,-0.1637723948492491,0.30125207740111043,-0.05588636849007977,0.0,1.0,0.0,0.34,0.66,0.0,0.5574
0,He won't dare to break his promise.,Er wird es nicht wagen sein Versprechen zu brechen,"Er wird es nicht wagen, sein Versprechen zu brechen.",1.7206666666666668,0.5291523787202238,0.2498505487457023,0.27829715202940325,0.13648548601643953,0.0,0.325,0.0,0.0,0.513,0.487,-0.5722
0,She was a consummate performer.,Sie war eine unübertreffliche Darstellerin,Sie war eine vollendete Performerin.,1.3940000000000001,0.41795582918583124,0.23232577185031492,0.2672722417711346,0.19856879849202722,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,He was hot for revenge.,Er war auf Rache aus,Er war heiß für Rache.,1.7863999999999998,0.38989510271877026,0.1627705507451226,0.384620624543909,0.384620624543909,0.0,0.7,0.0,0.305,0.316,0.379,-0.1779
0,It felt like he was cracking a knuckle.,Es fühlte sich so an als würde er einen Knöchel knacken,"Es fühlte sich an, als würde er einen Knöchel knacken.",2.2967999999999997,0.4034397457237317,0.014563605819393715,0.2460399494635278,0.1669669241077532,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,Let my kite fly high.,Lass meinen Drachen hochfliegen,Lass meinen Drachen hoch fliegen.,3.7638,0.26849201329477435,0.16303917801616993,0.4219336219305948,0.2907675559619135,0.0,0.7,0.0,0.365,0.635,0.0,0.3182
0,She's still hale and hearty at 74.,Sie ist mit 74 noch gesund und munter,Sie ist immer noch mit 74 Jahren hale und herzlich.,1.8611999999999997,0.47407726763783037,0.0743805476833473,0.26634337849188794,0.12885976035708363,0.0,1.0,0.0,0.291,0.709,0.0,0.5719
0,Did you have a flu jab this year?,Hattest du dieses Jahr eine Grippeimpfung?,Hattest du dieses Jahr eine Grippeimpfung?,1.4033333333333333,0.3030121580084799,-0.05470023100518972,0.21329560196127328,0.0030491094199796,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,That picture is askew.,Das Bild ist schief,Das Bild ist schief.,2.7119999999999997,0.4395712232248444,0.3626130287886911,0.1573263309598563,0.09321487900386213,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,They gave him the boot for coming late.,Sie haben ihn gefeuert weil er zu spät kam,"Sie gaben ihm den Stiefel, weil er spät gekommen war.",1.6319,0.49392992070493386,0.2586423342196026,0.33141849074153124,0.20660771186756757,0.00747,0.0,0.0,0.291,0.709,0.0,0.5719
0,She slathered her toast with butter.,Sie bestrich ihren Toast mit Butter,Sie schob ihren Toast mit Butter.,1.9898333333333333,0.2489801972924613,0.015349407821450115,0.34443776526335224,0.21267495634636072,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,She was a prissy little girl.,Sie war ein kleines zimperliches Mädchen,Sie war ein Prissy -kleines Mädchen.,0.8356666666666667,0.19682322251810433,-0.2293015757555405,0.22189811650598748,0.10491169671897879,0.0,0.0,0.0,0.0,0.781,0.219,-0.1027
0,My uncle tipples brandy.,Mein Onkel trinkt Brandy,Mein Onkel Tipples Brandy.,1.5595,0.4464226969633314,0.4464226969633314,0.43582004221433096,0.43582004221433096,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,The host bowed us in.,Der Gastgeber bat uns herein,Der Gastgeber verneigte uns ein.,1.8405999999999998,0.07157143161555765,-0.17356389865596536,0.1878964620717282,0.043390922397291753,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,Heavenly music swelled from nowhere.,Himmlische Musik ertrönte aus dem Nichts,Die himmlische Musik schwoll aus dem Nichts an.,2.259875,0.2546816148606637,-0.06734141212540834,0.25917417878407994,0.055241649894316035,0.0261,1.0,0.0,0.386,0.614,0.0,0.6597
0,He was sent to prison on a bum rap.,E wurde unfairerweise ins Gefängnis geschickt,Er wurde mit einem Penner Rap ins Gefängnis geschickt.,3.073111111111111,0.30356421766505487,-0.08754170428446449,0.24670848477339172,0.06728697123186735,0.0,1.0,0.0,0.219,0.547,0.234,-0.0516
0,That's a comical hat you're wearing.,Das ist ein komischer Hut den du da trägst,"Das ist ein komischer Hut, den du trägst.",1.626875,0.3296068500848063,-0.037123972426732786,0.20316730758836024,0.029982797917457532,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,Just because I am not a misanthrope?,Nur weil ich kein Misanthrop bin?,Nur weil ich kein Misanthrop bin?,1.23,0.32990691524042914,-0.07598728531271036,0.3538034619715117,0.1984931522958881,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,You're a dirty liar!,Du bist ein dreckiger Lügner!,Du bist ein schmutziger Lügner!,1.0028000000000001,0.22371883209166096,-0.032991313053334595,0.29641883913468176,0.08995650368494061,-0.05968,0.0,0.0,0.0,0.326,0.674,-0.7345
0,Who designed the new school?,Wer hat die neue Schule entworfen?,Wer hat die neue Schule entworfen?,2.487,0.45990428514225934,0.28747551322752996,0.258393761649343,0.1835901757591161,0.0006666666666666666,0.0,0.0,0.367,0.633,0.0,0.4404
0,I will cherish every good to me.,Ich werde alles Gute das mir passiert wertschätzen,Ich werde jedes Gut für mich schätzen.,1.1504285714285716,0.424802996878691,0.26409946218204444,0.3359912049978302,0.13338553519623367,0.0,1.0,0.0,0.51,0.49,0.0,0.6369
0,I must be dashing off now.,Ich muss mich jetzt auf den Weg machen,Ich muss jetzt wegrutschen.,1.81975,0.5300269070597903,0.4646658009931249,0.31177584137361297,0.2764466750914801,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,This man is a phoney.,Dieser Mann ist ein Schwindler,Dieser Mann ist ein Phoney.,2.4905999999999997,0.5553280322262506,0.47390583529236446,0.30380752758466706,0.2610573025160976,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,Doesn't Kate look gorgeous?,Sieht Kate nicht umwerfend aus?,Sieht Kate nicht wunderschön aus?,2.846,0.21699652965018082,0.055132691077547945,0.3318942027134278,0.24570134552127543,0.0,-0.5,0.0,0.0,0.554,0.446,-0.4973
0,He just scraped into college.,Er hat es gerade so ins College geschafft,Er kratzte gerade das College.,2.6422,0.22963879834244727,-0.0531676800983488,0.3368230452030426,0.17041712468357464,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,Shall I zip you up ?,Soll ich den Reißverschluss für dich schließen?,Soll ich dich aufrollen?,0.74275,0.5432687177054533,0.37615007154054303,0.43044166322408073,0.23143434283365708,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,Are these real diamonds or paste?,Sind das echte Diamanten oder Kopien?,Sind diese echten Diamanten oder Paste?,1.5360000000000003,0.39176504881523455,0.2192677158377506,0.31872965196515834,0.2299394561334084,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,Do I look absurd in this hat?,Schau ich mit diesem Hut absurd aus?,Sehe ich in diesem Hut absurd aus?,2.0372857142857144,0.2712810321352944,0.07814583385284797,0.3276886482790376,-0.09972178380525018,0.0,-1.0,0.0,0.0,0.769,0.231,-0.2023
0,Gods determine what you're going to be.,Die Götter bestimmen was aus dir wird,"Götter bestimmen, was Sie sein werden.",0.584,0.4563292058059305,0.258959208710889,0.28624362109940105,0.2497072875489719,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,I wrote this sappy love song.,Ich habe dieses kitschige Liebeslied geschrieben,Ich habe dieses saftige Liebeslied geschrieben.,2.4253333333333336,0.2272557599635175,-0.02551835448030866,0.37703443300097184,0.11036898065259045,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,He then descends to chop suey.,Er ging über zu Chop Suey,"Dann steigt er ab, um Suey zu hacken.",1.817625,0.3081775626724395,-0.11318655705940404,0.32247300279344093,0.19723595880365333,0.0005,0.0,0.0,0.222,0.778,0.0,0.25
0,It was a jest rather than a reproach.,Es war eher ein Scherz als ein Vorwurf,Es war eher ein Scherz als ein Vorwurf.,2.988625,0.47104257630788254,0.17529086456434534,0.3019056336666944,0.17992810124778308,0.0,0.0,0.0,0.0,0.753,0.247,-0.3182
0,He just couldn't shake it off.,Er konnte es einfach nicht loswerden,Er konnte es einfach nicht abschütteln.,2.1293333333333333,0.5723758304568507,0.3798682238394485,0.3286251380389424,0.19153151047537612,0.0,0.7,0.0,0.315,0.685,0.0,0.3182
0,I pine for the countryside.,Ich sehne mich nach der Natur,Ich kiefere für die Landschaft.,1.6448,0.40518877192875963,0.30293363574590887,0.03407011808478961,0.03407011808478961,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,He had to bone up on his French.,Er musste an seinem Französisch arbeiten,Er musste auf seinem Französisch steigen.,2.2708333333333335,0.45359170882468375,0.26274748250998753,0.2739775476153579,0.136078678279803,0.0,0.0,0.0,0.286,0.714,0.0,0.25
0,I have a feeling he'll come.,"Ich habe das Gefühl, dass er kommen wird","Ich habe das Gefühl, dass er kommen wird.",2.288875,0.5080674148641532,0.38298498726640157,0.24681105875175866,0.07163797460514758,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,He's my senior by three years.,Er ist drei Jahre älter als ich,Er ist drei Jahre lang mein Senior.,2.2027142857142854,0.48174039175762146,0.31045915371964555,0.21443211569921264,-0.0006105940167765171,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,Bung your coat anywhere.,Schmeiß deinen Mantel irgendwo hin,Stecke deinen Mantel überall.,1.81625,0.10667186757109468,-0.00970426473532688,0.5022408252284097,0.4428845560295651,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,Lay off bullying Jack.,Hör auf Jack zu mobben,Legen Sie Mobbing Jack ab.,2.8386000000000005,0.1927805502944713,0.024761812341101152,0.2917417912789161,0.17649240375376618,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,There's no pat answer to that.,Darauf gibt es keine einfache Antwort,Darauf gibt es keine Pat -Antwort.,1.6776666666666669,0.47197226855594226,0.13762808030628088,0.2689260427408147,0.1257436589294541,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,She gave a chuckle of delight.,Sie kicherte vor Vergnügen,Sie kicherte Freude.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.649,0.351,0.0,0.5719
0,That man gave her a dose of opium.,Dieser Mann verabreichte ihr etwas Opium,Dieser Mann gab ihr eine Dosis Opium.,2.241857142857143,0.42277635678132136,0.08447080943550658,0.24136665134958174,0.06351547514305937,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,The party was a real booze - up.,Diese Party war ein wahres Besäufnis,Die Party war ein echter Alkohol - hoch.,2.6583750000000004,0.2779967360641895,-0.014220708982428288,0.16253985451329078,0.0001032541638405611,0.0,0.85,0.0,0.277,0.723,0.0,0.3182
0,How impudent u are to say such a thing.,Wie unverschämt von dir so etwas zu sagen,"Wie frech du bist, so etwas zu sagen.",1.6721249999999999,0.37710228237062154,0.08726384564407938,0.27570465453256926,-0.007028436367954545,0.0,-1.0,0.0,0.0,0.778,0.222,-0.25
0,I was just phoning up for a chat.,Ich habe nur angerufen um zu reden,Ich habe mich nur für einen Chat angerufen.,2.669625,0.3863389403494778,0.10125678804960404,0.27503862014114305,0.08041332449643548,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,Does that old car still earn its keep?,Verdient dieses alte Auto noch immer seinen Unterhalt?,Verdient dieses alte Auto immer noch seinen Aufbewahrung?,3.1403750000000006,0.433272148269384,0.1158010320904449,0.23855190493175732,0.02123635935407335,0.0117625,0.0,0.0,0.243,0.583,0.175,0.1779
0,I'm after a tie to go with this shirt.,Ich suche nach einer Krawatte die zu diesem Hemd passt,Ich bin nach einer Krawatte nach diesem Hemd.,2.6362500000000004,0.37804723064873097,0.03900555685976873,0.23795630376390117,-0.027029144185665727,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,I've got no will power.,Ich habe keine Willenskraft,Ich habe keine Willenskraft.,1.12725,0.5565496950451168,0.4672787650477262,0.34298502624851246,0.22651540855040303,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,Thanks for washing my pj's honey.,"Danke Liebling, dass du meine Pyjamas gewaschen hast","Danke, dass du den Honig meines PJ gewaschen hast.",2.3253333333333335,0.15482880194106569,-0.031157241408695052,0.26798561890573713,0.029982797917457532,0.0,0.0,0.0,0.266,0.734,0.0,0.4404
0,I want it with lettuce instead of peas.,Ich möchte gerne einen Salat anstelle von Erbsen,Ich möchte es mit Salat anstelle von Erbsen.,2.916125,0.30801697903292174,0.049757539960458334,0.1909709077940551,-0.07413395290005485,0.043125,1.0,0.0,0.278,0.722,0.0,0.4019
0,He had to prove himself all over again.,Er musste sich selbst erneut beweisen,Er musste sich noch einmal beweisen.,2.189666666666667,0.6240857575731151,0.5293445978151378,0.3459639390674331,0.21321911771181642,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,A big clap for our last contestant!,Einen großen Applaus für unseren letzten Teilnehmer!,Ein großer Klatschen für unseren letzten Kandidaten!,2.1244285714285716,0.23521063994659416,-0.029976964842191308,0.3086681446857016,0.12697280719472814,0.05277142857142857,0.7,0.0,0.285,0.715,0.0,0.3382
0,She tried to do away with herself.,Sie versuchte Selbstmord zu begehen,Sie versuchte mit sich selbst zu beseitigen.,1.1757142857142857,0.5591075452457274,0.3651612329431751,0.2969835697169285,0.15469711461826535,0.0,0.0,0.0,0.178,0.822,0.0,0.0772
0,She's one snappy dresser.,Sie kleidet sich ziemlich flott,Sie ist eine bissige Kommode.,1.4772,0.33099754188152475,0.003022864251866183,0.3088567660552127,0.2769228158485632,0.0,-1.0,0.0,0.231,0.769,0.0,0.0516
0,My roommate just got a Mac.,Mein Mitbewohner hat sich einen Mac gekauft,Mein Mitbewohner hat gerade einen Mac.,2.3935,0.3290026028022005,0.11352036207346984,0.3050722507213811,0.1282707774120277,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,Don't give me that jazz!,Lüg mich nicht an!,Gib mir diesen Jazz nicht!,1.9240000000000002,0.25779892108101776,0.06166296440072206,0.26921617373299916,0.07490318032807422,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,She certainly lives life to the full.,Sie macht definitiv das Beste auf dem Leben,Sie lebt auf jeden Fall das Leben in vollen Zügen.,2.1273999999999997,0.3990513701587745,0.15867273937643145,0.2072950736981429,0.016640644985744607,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,They trampled his flowers out of spite.,Sie haben seine Blumen aus Trotz zertrampelt,Sie trampelten seine Blumen aus Trotz.,1.7181666666666668,0.20434546305986073,-0.21111235327513764,0.2020811795427806,0.09727702264103191,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,A tale of a woman fighting back?,Eine Geschichte über eine Frau die sich zur Wehr setzt?,"Eine Geschichte einer Frau, die sich wehrt?",1.8795714285714287,0.5996501661489153,0.4856811261345862,0.26569725327508065,0.0884870026509374,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,Who's been fooling with the radio dial?,Wer hat den Radio verstellt?,Wer hat mit dem Radio -Zifferblatt täuscht?,2.1355714285714287,0.39957575933549366,0.2515380807324889,0.19500768487701903,0.022135037752091344,0.0,0.0,0.0,0.0,0.667,0.333,-0.4588
0,You have to grub up the roots.,Du musst die Wurzeln ausgraben,Sie müssen die Wurzeln aufbauen.,2.317,0.45578886959692744,0.32606868973669406,0.37825355664141314,0.3187395115363447,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,He got the boot.,Er wurde entlassen,Er bekam den Stiefel.,2.0564999999999998,0.5515484731337943,0.4626383868081524,0.3433949746486997,0.2146309315794892,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,They don't have a prayer of winning.,Sie haben keine Chance,Sie haben kein Gewinngebet.,1.12,0.5295575337500402,0.41604175084788747,0.1479175643367961,0.012375500700151634,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,It annoys me when you fidget!,Es nervt mich wenn du herumzappelst!,"Es nervt mich, wenn du zappst!",0.5823333333333334,0.29414565277861293,0.03452721662868827,0.3235176218979476,0.13875906329278598,-0.0229,0.0,0.0,0.0,0.634,0.366,-0.4389
0,My brother is a little terror.,Mein Bruder ist ein kleiner Quälgeist,Mein Bruder ist ein kleiner Terror.,1.8813333333333333,0.4202028402424657,0.28637427653659636,0.254898023494834,-0.008810883051641996,-0.045250000000000005,0.0,0.0,0.0,0.408,0.592,-0.7003
0,I parted with him for his dishonesty.,Ich habe mich von ihm getrennt weil er unehrlich war,Ich trennte mich für seine Unehrlichkeit.,1.7080000000000002,0.3557707133286038,0.163359766059112,0.29974532156079425,0.1350532213177879,-0.08388333333333332,0.0,0.0,0.0,0.471,0.529,-0.5423
