label,english,german_hand_translated,german_google_translate,imageability,unexpectedness_avg_glove,unexpectedness_min_glove,unexpectedness_avg_word2vec,unexpectedness_min_word2vec,polarity_senti_ws,polarity_text_blob,subjectivity_text_blob,vader_positive,vader_neutral,vader_negative,vader_compound
0,History is one of his blind spots.,Geschichte ist eine seiner Schwachstellen,Die Geschichte ist einer seiner blinden Flecken.,1.8296,0.36764093263524333,0.053507670801387706,0.19746769581278262,0.0884870026509374,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,I ain't got my yellow card on me.,Ich habe meine gelbe Karte nicht mit,Ich habe meine gelbe Karte nicht auf mich.,3.2792857142857144,0.34936439013461656,0.1444793542975078,0.21534847892639183,0.03027134657617503,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,Think twice before you do it.,Überlege es dir gut bevor du es machst,"Überlegen Sie zweimal, bevor Sie es tun.",1.35325,0.3171378292485052,-0.016053540019434324,0.3299796635077261,0.05732036563342941,0.0,1.0,0.0,0.307,0.693,0.0,0.4767
0,The row went on and on.,Die Schlange ging weiter und weiter,Die Reihe ging weiter und weiter.,3.3383333333333334,0.4808209037675977,0.11938668670260871,0.33090804611530744,0.1107465950338981,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,I confess to a little bait and switch.,"Ich gebe zu, dass es sich um einen kleinen Schwindel handelt",Ich gestehe einen kleinen Köder und Schalter.,1.487363636363636,0.4448335370460706,0.12561916059751063,0.2715649637136245,0.06513487315444605,-0.024681818181818183,0.0,0.0,0.0,0.877,0.123,-0.1027
0,Don't distract me while I'm driving!,Lenk mich nicht ab während ich fahre!,"Lenu mich nicht ab, während ich fahre!",1.3194285714285716,0.35325966809314585,0.03552618067456044,0.2724799131957456,0.013664585370765456,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,Stop laying a guilt trip on me .,Hör auf mir Schuldgefühle zu verpassen,"Hör auf, eine Schuldreise auf mich zu legen.",2.901333333333333,0.18525166336162588,0.03586914501997772,0.23246663950190144,0.054108100194159285,0.0,-0.7,0.0,0.0,1.0,0.0,0.0
0,Let's drink to the bride and groom.,Lasst uns auf das Brautpaar anstoßen,Lassen Sie uns in Braut und Bräutigam trinken.,2.7291666666666665,0.19957230342125257,0.06318720307867132,0.33114446874738906,0.12654592916739904,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,Who's going to carve the turkey?,Wer wird den Truthahn tranchieren?,Wer wird den Truthahn schnitzen?,2.2504,0.23450503117397256,-0.008692387190855806,0.2568730207526305,0.10976200619599837,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,That's a load of baloney.,Das ist völliger Quatsch,Das ist eine Ladung Baloney.,1.972,0.17387515758672364,0.02802879343122776,0.25613534126488247,0.23977356040887152,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,I assume bail is moot?,"Ich gehe davon aus, dass die Kaution hinfällig ist?","Ich nehme an, Kaution ist streitend?",1.1634444444444445,0.28133284304535483,0.02167930866804458,0.3147916010167901,0.03407011808478961,0.0,-1.0,0.0,0.0,0.8,0.2,-0.25
0,He's not asleep - he's just pretending.,"Er schläft nicht, er tut nur so als ob","Er schläft nicht - er tut nur so, als würde er so tun.",2.8748888888888886,0.4622285818415379,0.1319065728716885,0.332583143741934,0.10390567182243178,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,You can't foist your ideas on me.,Ich lasse mir deine Ideen nicht aufzwingen,Sie können Ihre Ideen auf mich nicht aufschieben.,1.8485714285714285,0.3168874052880891,0.03648994534804761,0.4434078717097485,0.2950843626772211,0.0,0.5,0.0,0.0,1.0,0.0,0.0
0,You have your sweater on inside out.,Du hast deinen Pullover verkehrt herum an,Sie haben Ihren Pullover auf innen nach außen.,2.781,0.21362156419874143,0.009803254089305052,0.31417129778418174,0.005831665263285571,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,Foxhunting is an abomination.,Die Fuchsjagd ist eine Abscheulichkeit,Foxhunting ist ein Gräuel.,3.5124000000000004,0.19428365489450694,-0.1436515514360458,0.4039954904070762,0.28798457138765154,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,There was Greek blood in his veins.,Er hatte griechisches Blut in seinen Adern,Da war griechisches Blut in seinen Adern.,2.144142857142857,0.2761715857614893,0.012734479212191598,0.22144405695623318,0.06333415788088669,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,Where else am I gonna go?,Wo sollte ich den sonst hingehen?,Wohin werde ich sonst gehen?,1.2556666666666667,0.4544665611188547,0.33837929844503106,0.2356672522357943,-0.016848694325592613,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,They've eaten a whole pot of jam!,Sie haben einen ganzen Topf Marmelade gegessen!,Sie haben einen ganzen Topf Marmelade gegessen!,3.177571428571429,0.2917671791328671,0.05939547818157835,0.2967977173846752,0.1260711271630374,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,Make a retro film with your images!,Mach einen Retrofilm mit deinen Bildern!,Machen Sie einen Retro -Film mit Ihren Bildern!,1.4789999999999999,0.2789439907633703,0.18262350506523573,0.2382624295730621,0.1018152602875612,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,You will banish these ghastly thoughts.,Du wirst diese grässlichen Gedanken verbannen,Sie werden diese schrecklichen Gedanken verbannen.,0.7198333333333333,0.15215642070289465,-0.12437387028516984,0.4147363521714719,0.08879834467456124,-0.006583333333333333,-1.0,0.0,0.0,0.392,0.608,-0.7351
0,Does your dog bite?,Beißt dein Hund?,Bittet dein Hund?,0.0,0.20293180949397743,0.20293180949397743,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,Don't fritter away your precious time.,Verdrödel deine kostbare Zeit nicht,Verrissen Sie Ihre kostbare Zeit nicht.,1.7102,0.2894353657700392,0.10315560424490045,0.2989847864163441,0.15398032439709705,0.015540000000000002,1.0,0.0,0.403,0.597,0.0,0.4019
0,It was his back playing him up.,Sein Rücken hat ihm Probleme verursacht,"Es war sein Rücken, ihn aufzuspielen.",2.1168333333333336,0.4037729507670639,0.19704098691032884,0.24971777495954645,0.11758149778475749,-0.06441666666666666,0.0,0.0,0.0,0.704,0.296,-0.2732
0,Is this another of your daft ideas?,Ist das wieder eine deiner doofen Ideen?,Ist dies ein weiterer Ihrer dummen Ideen?,1.9468571428571428,0.26547963957480136,-0.055620460627589095,0.2600087724284045,0.08412441213621455,-0.022314285714285714,0.0,0.0,0.0,0.706,0.294,-0.3612
0,Your cousins are akin to you.,Deine Cousins sind mit dir verwandt.,Ihre Cousins ​​sind Ihnen vergleichbar.,0.7596666666666666,0.25751198481679427,0.07157828037503029,0.23454624592725934,0.0511967239937625,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,Don't be so heartless!,Sei nicht so herzlos!,Sei nicht so herzlos!,1.0055,0.6998738610694748,0.6551117143814412,0.4477685378036308,0.42461491247823274,0.0,-1.0,0.0,0.545,0.455,0.0,0.5571
0,Pretty mouldy pay increase this year.,Die diesjährige Lohnerhöhung ist ziemlich schäbig,Ziemlich schimmelige Gehaltserhöhung in diesem Jahr.,2.6871666666666667,0.13680203926754336,-0.13329136040761733,0.2985502152166904,0.2681056956915941,0.0,-1.0,0.0,0.0,0.657,0.343,-0.3832
0,Let's rediscover life in the slow lane.,Lasst uns das einfache Leben wiederentdecken,Lassen Sie uns das Leben in der langsamen Spur wieder entdecken.,2.7125,0.22364132359571734,-0.06593408726561037,0.31912299311639575,0.05028803327925915,0.0006666666666666666,0.0,0.0,0.315,0.685,0.0,0.3182
0,He was faithful to me in weal and woe.,Er war mir treu in guten wie in schlechten Zeiten,Er war mir in Weal und Weh treu.,2.0904999999999996,0.4215345863227041,0.21765239221494506,0.264331908993241,-0.05588636849007977,-0.0399,1.0,0.0,0.401,0.419,0.18,0.5719
0,He won't dare to break his promise.,Er wird es nicht wagen sein Versprechen zu brechen,"Er wird es nicht wagen, sein Versprechen zu brechen.",2.6353333333333335,0.44691911842267545,0.1753117886049239,0.279049428475897,0.12581882937143757,0.0,0.325,0.0,0.0,0.513,0.487,-0.5722
0,She was a consummate performer.,Sie war eine unübertreffliche Darstellerin,Sie war eine vollendete Performerin.,2.063,0.41302519011158423,0.21974343639673508,0.23565925097348642,0.16126357184392684,0.0156,0.0,0.0,0.429,0.571,0.0,0.4588
0,He was hot for revenge.,Er war auf Rache aus,Er war heiß für Rache.,3.5054000000000003,0.41065607520868536,0.2303369881484053,0.17845324646869468,0.093148450532796,0.0,0.0,0.0,0.0,0.526,0.474,-0.5574
0,It felt like he was cracking a knuckle.,Es fühlte sich so an als würde er einen Knöchel knacken,"Es fühlte sich an, als würde er einen Knöchel knacken.",3.3049999999999997,0.3814294596962177,0.014563605819393715,0.2697113397337463,0.1327461150565672,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,Let my kite fly high.,Lass meinen Drachen hochfliegen,Lass meinen Drachen hoch fliegen.,4.9525,0.11395162514388256,-0.13548437181264694,0.5289052879435919,0.42490884037515414,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,She's still hale and hearty at 74.,Sie ist mit 74 noch gesund und munter,Sie ist immer noch mit 74 Jahren hale und herzlich.,2.1477500000000003,0.37249007759582164,0.07661093527419395,0.3114238039589779,0.12885976035708363,0.0,1.0,0.0,0.346,0.654,0.0,0.5719
0,Did you have a flu jab this year?,Hattest du dieses Jahr eine Grippeimpfung?,Hattest du dieses Jahr eine Grippeimpfung?,1.4033333333333333,0.3030121580084799,-0.05470023100518972,0.21329560196127328,0.0030491094199796,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,That picture is askew.,Das Bild ist schief,Das Bild ist schief.,3.9684999999999997,0.29971866997230684,0.12921117295507115,0.21400873374749146,0.09321487900386213,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,They gave him the boot for coming late.,Sie haben ihn gefeuert weil er zu spät kam,"Sie gaben ihm den Stiefel, weil er spät gekommen war.",2.129222222222222,0.4588976023194509,0.07537996313306823,0.3350112671106284,0.09382987893144662,-0.0005333333333333333,0.0,0.0,0.0,0.734,0.266,-0.4404
0,She slathered her toast with butter.,Sie bestrich ihren Toast mit Butter,Sie schob ihren Toast mit Butter.,3.042,0.17468892810623562,-0.09891516178709997,0.36133882078731305,0.1594396162755758,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,She was a prissy little girl.,Sie war ein kleines zimperliches Mädchen,Sie war ein Prissy -kleines Mädchen.,2.1295,0.44577476680481826,0.2918623309121784,0.2580322771707894,0.10491169671897879,-0.045250000000000005,-1.0,0.0,0.0,0.781,0.219,-0.1027
0,My uncle tipples brandy.,Mein Onkel trinkt Brandy,Mein Onkel Tipples Brandy.,1.5595,0.18442750016084666,-0.01954578051921606,0.45126436491415656,0.3356449387305695,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,The host bowed us in.,Der Gastgeber bat uns herein,Der Gastgeber verneigte uns ein.,2.5056,0.19946408967179063,-0.010703457993998635,0.3188142567154253,0.043390922397291753,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,Heavenly music swelled from nowhere.,Himmlische Musik ertrönte aus dem Nichts,Die himmlische Musik schwoll aus dem Nichts an.,2.3449999999999998,0.33078927926018414,0.13657205523887064,0.21097454862099538,0.055241649894316035,0.034800000000000005,1.0,0.0,0.468,0.532,0.0,0.6597
0,He was sent to prison on a bum rap.,E wurde unfairerweise ins Gefängnis geschickt,Er wurde mit einem Penner Rap ins Gefängnis geschickt.,3.2661666666666664,0.4478646396867768,0.37777233329973064,0.29486683429217897,0.1979024523509233,0.0,0.0,0.0,0.412,0.588,0.0,0.4215
0,That's a comical hat you're wearing.,Das ist ein komischer Hut den du da trägst,"Das ist ein komischer Hut, den du trägst.",3.3020000000000005,0.2565753472329097,-0.037123972426732786,0.2079907517031681,0.029982797917457532,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,Just because I am not a misanthrope?,Nur weil ich kein Misanthrop bin?,Nur weil ich kein Misanthrop bin?,1.23,0.32990691524042914,-0.07598728531271036,0.3538034619715117,0.1984931522958881,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,You're a dirty liar!,Du bist ein dreckiger Lügner!,Du bist ein schmutziger Lügner!,1.0028000000000001,0.25063942562039765,0.06242766769767469,0.3080755806818985,0.08995650368494061,-0.0032,0.0,0.0,0.0,0.326,0.674,-0.7345
0,Who designed the new school?,Wer hat die neue Schule entworfen?,Wer hat die neue Schule entworfen?,2.487,0.45990428514225934,0.28747551322752996,0.258393761649343,0.1835901757591161,0.0006666666666666666,0.0,0.0,0.367,0.633,0.0,0.4404
0,I will cherish every good to me.,Ich werde alles Gute das mir passiert wertschätzen,Ich werde jedes Gut für mich schätzen.,2.788,0.33636967333473694,-0.03045645311067139,0.32966149498899683,0.07163797460514758,0.04645,1.0,0.0,0.512,0.488,0.0,0.743
0,I must be dashing off now.,Ich muss mich jetzt auf den Weg machen,Ich muss jetzt wegrutschen.,3.107125,0.4733287072750803,0.26785948413664534,0.2537174165738673,-0.016848694325592613,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,This man is a phoney.,Dieser Mann ist ein Schwindler,Dieser Mann ist ein Phoney.,3.1529999999999996,0.3620314192801926,0.03446027601887185,0.32534623055288553,0.2610573025160976,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,Doesn't Kate look gorgeous?,Sieht Kate nicht umwerfend aus?,Sieht Kate nicht wunderschön aus?,2.3864,0.18544436603508593,-0.0021879238912527127,0.4184572757687807,0.24570134552127543,0.0,-0.5,0.0,0.0,0.597,0.403,-0.4023
0,He just scraped into college.,Er hat es gerade so ins College geschafft,Er kratzte gerade das College.,3.2960000000000003,0.46024679520922196,0.11124601752971815,0.296156656406073,0.08194007420450575,0.0005,0.0,0.0,0.252,0.748,0.0,0.3321
0,Shall I zip you up ?,Soll ich den Reißverschluss für dich schließen?,Soll ich dich aufrollen?,1.5278571428571428,0.29516514857486614,-0.0016745191307426781,0.25052654694613535,-0.016848694325592613,0.0,0.0,0.0,0.0,0.759,0.241,-0.2263
0,Are these real diamonds or paste?,Sind das echte Diamanten oder Kopien?,Sind diese echten Diamanten oder Paste?,3.0323333333333333,0.342672482312114,0.20457729874615202,0.22384656754308518,0.03384026964491362,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,Do I look absurd in this hat?,Schau ich mit diesem Hut absurd aus?,Sehe ich in diesem Hut absurd aus?,2.882857142857143,0.2606489174587446,0.03486734424096116,0.3158046985301267,0.03027134657617503,0.0,-1.0,0.0,0.0,0.769,0.231,-0.2023
0,Gods determine what you're going to be.,Die Götter bestimmen was aus dir wird,"Götter bestimmen, was Sie sein werden.",1.7292857142857143,0.3716718544061785,0.18889715742728766,0.1974660416361743,0.02583429842806365,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,I wrote this sappy love song.,Ich habe dieses kitschige Liebeslied geschrieben,Ich habe dieses saftige Liebeslied geschrieben.,3.1021666666666667,0.28330911832584543,0.04670642122612205,0.40301955812220175,0.11036898065259045,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,He then descends to chop suey.,Er ging über zu Chop Suey,"Dann steigt er ab, um Suey zu hacken.",1.5853333333333335,0.2385064831684186,-0.08356235553383055,0.41214181568540403,0.2469854121519036,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,It was a jest rather than a reproach.,Es war eher ein Scherz als ein Vorwurf,Es war eher ein Scherz als ein Vorwurf.,3.3097499999999997,0.4184649040931204,0.17529086456434534,0.28357377692677277,0.09052909559006433,0.0,0.0,0.0,0.0,0.753,0.247,-0.3182
0,He just couldn't shake it off.,Er konnte es einfach nicht loswerden,Er konnte es einfach nicht abschütteln.,2.5765,0.4285103556559522,0.08274152709023054,0.3585847472586923,0.19153151047537612,0.0,0.7,0.0,0.493,0.507,0.0,0.4389
0,I pine for the countryside.,Ich sehne mich nach der Natur,Ich kiefere für die Landschaft.,3.151,0.3158548902788593,0.05755502157439875,0.2336358387858989,-0.002697936137118827,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,He had to bone up on his French.,Er musste an seinem Französisch arbeiten,Er musste auf seinem Französisch steigen.,2.7754999999999996,0.4612679211106559,0.24245803042928943,0.2809879211745455,0.10920262724935853,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,I have a feeling he'll come.,"Ich habe das Gefühl, dass er kommen wird","Ich habe das Gefühl, dass er kommen wird.",2.288875,0.5111580098856296,0.32400180741639006,0.24273967090389817,0.07163797460514758,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,He's my senior by three years.,Er ist drei Jahre älter als ich,Er ist drei Jahre lang mein Senior.,2.0982857142857143,0.45550626806161476,0.2767640497683308,0.19359096634996437,0.018933767249451783,-0.0006857142857142857,0.0,0.0,0.0,0.769,0.231,-0.2023
0,Bung your coat anywhere.,Schmeiß deinen Mantel irgendwo hin,Stecke deinen Mantel überall.,3.6284,0.15943151387540686,0.012274193881106453,0.39976641481228525,0.25182151148006354,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,Lay off bullying Jack.,Hör auf Jack zu mobben,Legen Sie Mobbing Jack ab.,2.836,0.14923702513282025,-0.13429682244704172,0.2560865735792596,0.11853594946975747,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
0,There's no pat answer to that.,Darauf gibt es keine einfache Antwort,Darauf gibt es keine Pat -Antwort.,1.6218333333333332,0.5236622834074947,0.3675079674725168,0.33856229598784165,0.17699955724255817,0.0006666666666666666,0.0,0.0,0.0,0.718,0.282,-0.2411
0,She gave a chuckle of delight.,Sie kicherte vor Vergnügen,Sie kicherte Freude.,3.1485000000000003,0.364637154161503,0.2201486943806828,0.34678777216198137,0.34678777216198137,0.0,1.0,0.0,0.545,0.455,0.0,0.5574
0,That man gave her a dose of opium.,Dieser Mann verabreichte ihr etwas Opium,Dieser Mann gab ihr eine Dosis Opium.,2.759,0.25904434767498896,-0.01599990278757643,0.36397689657844273,0.25789524473866876,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,The party was a real booze - up.,Diese Party war ein wahres Besäufnis,Die Party war ein echter Alkohol - hoch.,1.937166666666667,0.18457315521514894,-0.23006094027364046,0.21528266219534903,-0.011231172220871031,0.03626666666666666,0.0,0.0,0.375,0.625,0.0,0.4588
0,How impudent u are to say such a thing.,Wie unverschämt von dir so etwas zu sagen,"Wie frech du bist, so etwas zu sagen.",2.2322499999999996,0.35567463876794214,-0.05599111560178682,0.2451442240850731,0.032952065820248316,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
0,I was just phoning up for a chat.,Ich habe nur angerufen um zu reden,Ich habe mich nur für einen Chat angerufen.,2.7424285714285714,0.3902396151091563,0.13087694857115914,0.30359406071628564,0.06513487315444605,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,Does that old car still earn its keep?,Verdient dieses alte Auto noch immer seinen Unterhalt?,Verdient dieses alte Auto immer noch seinen Aufbewahrung?,3.140375,0.433272148269384,0.1158010320904449,0.23855190493175732,0.02123635935407335,0.0117625,0.0,0.0,0.243,0.583,0.175,0.1779
0,I'm after a tie to go with this shirt.,Ich suche nach einer Krawatte die zu diesem Hemd passt,Ich bin nach einer Krawatte nach diesem Hemd.,2.7014000000000005,0.3413673554183192,0.02468965473334826,0.28888225307708143,0.03407011808478961,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,I've got no will power.,Ich habe keine Willenskraft,Ich habe keine Willenskraft.,2.008,0.31058683271109655,0.06063295706025721,0.37663977682486083,0.22651540855040303,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,Thanks for washing my pj's honey.,"Danke Liebling, dass du meine Pyjamas gewaschen hast","Danke, dass du den Honig meines PJ gewaschen hast.",2.3665000000000003,0.23416463608395627,0.009737082714630339,0.38186137666573666,0.09438866275794319,0.023875,0.0,0.0,0.531,0.469,0.0,0.7783
0,I want it with lettuce instead of peas.,Ich möchte gerne einen Salat anstelle von Erbsen,Ich möchte es mit Salat anstelle von Erbsen.,3.0955000000000004,0.2654969261236082,0.036623107264363006,0.25202726719026713,-0.07413395290005485,0.043125,1.0,0.0,0.278,0.722,0.0,0.4019
0,He had to prove himself all over again.,Er musste sich selbst erneut beweisen,Er musste sich noch einmal beweisen.,2.6181666666666668,0.550587073216185,0.3479745230331504,0.40658158146488255,0.21321911771181642,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,A big clap for our last contestant!,Einen großen Applaus für unseren letzten Teilnehmer!,Ein großer Klatschen für unseren letzten Kandidaten!,2.0808571428571425,0.31025236485781893,0.11653328545326581,0.3414065217438798,0.22285857472478832,0.05277142857142857,0.7,0.0,0.553,0.447,0.0,0.7345
0,She tried to do away with herself.,Sie versuchte Selbstmord zu begehen,Sie versuchte mit sich selbst zu beseitigen.,1.8704,0.39710916358432724,0.23661509202409903,0.3764365213656237,0.22494142157573882,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
0,She's one snappy dresser.,Sie kleidet sich ziemlich flott,Sie ist eine bissige Kommode.,1.3481999999999998,0.24294930200568307,0.03587259752402083,0.41783209362322626,0.2763753455386061,0.0,0.0,0.0,0.311,0.689,0.0,0.204
0,My roommate just got a Mac.,Mein Mitbewohner hat sich einen Mac gekauft,Mein Mitbewohner hat gerade einen Mac.,2.925142857142857,0.2695907943212282,-0.004339184732236177,0.22448361377024403,0.01937074235197873,0.0,-0.7,0.0,0.0,1.0,0.0,0.0
0,Don't give me that jazz!,Lüg mich nicht an!,Gib mir diesen Jazz nicht!,0.0,0.23193038722335765,-0.01082905359613304,0.3493384407505369,0.3493384407505369,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,She certainly lives life to the full.,Sie macht definitiv das Beste auf dem Leben,Sie lebt auf jeden Fall das Leben in vollen Zügen.,3.2,0.38996766537817273,0.07399719931490154,0.23094712189189762,0.10845737684930029,0.04645,0.0,0.0,0.478,0.522,0.0,0.6705
0,They trampled his flowers out of spite.,Sie haben seine Blumen aus Trotz zertrampelt,Sie trampelten seine Blumen aus Trotz.,3.518571428571429,0.31273561270282113,-0.07259851000399607,0.24920612670558032,0.08754183982820403,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,A tale of a woman fighting back?,Eine Geschichte über eine Frau die sich zur Wehr setzt?,"Eine Geschichte einer Frau, die sich wehrt?",3.5244999999999997,0.4882224127847433,0.15252073726964546,0.2506410848836967,0.03500280837552253,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,Who's been fooling with the radio dial?,Wer hat den Radio verstellt?,Wer hat mit dem Radio -Zifferblatt täuscht?,2.0768,0.3765159622450298,0.2614949758151802,0.16236707357420846,0.03996012809173334,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,You have to grub up the roots.,Du musst die Wurzeln ausgraben,Sie müssen die Wurzeln aufbauen.,2.476,0.15564548810293932,-0.05951811664759395,0.3282048168926591,-0.016189532250772153,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,He got the boot.,Er wurde entlassen,Er bekam den Stiefel.,2.698333333333333,0.5220718125684296,0.44197767880541616,0.3909274824106301,0.3759662666046656,0.0,-0.7,0.0,0.0,0.426,0.574,-0.4019
0,They don't have a prayer of winning.,Sie haben keine Chance,Sie haben kein Gewinngebet.,1.9860000000000002,0.5196526582362135,0.3699878017432017,0.2636904150607277,0.1627578000132025,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,It annoys me when you fidget!,Es nervt mich wenn du herumzappelst!,"Es nervt mich, wenn du zappst!",0.5823333333333334,0.3542718530309949,0.03452721662868827,0.35271931387289657,0.13875906329278598,-0.0229,0.0,0.0,0.0,0.634,0.366,-0.4389
0,My brother is a little terror.,Mein Bruder ist ein kleiner Quälgeist,Mein Bruder ist ein kleiner Terror.,2.686,0.2922256540689635,-0.05625992761188441,0.254898023494834,-0.008810883051641996,-0.045250000000000005,0.0,0.0,0.0,0.781,0.219,-0.1027
